COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code
435,Mauritania,1960,2016,Sovereign,
436,Niger,1816,1904,Became part of,4361
436,Niger,1904,1958,Became part of,430
436,Niger,1904,1960,Became colony of,220
436,Niger,1960,2016,Sovereign,
437,Ivory Coast,1816,1889,Became part of,4371
437,Ivory Coast,1889,1893,Became protectorate of,220
437,Ivory Coast,1893,1960,Became colony of,220
437,Ivory Coast,1895,1958,Became part of,430
437,Ivory Coast,1960,2016,Sovereign,
438,Guinea (French Guinea) (Rivieres du Sud),1816,1893,Became part of,4381
438,Guinea (French Guinea) (Rivieres du Sud),1843,1893,Became protectorate of,220
438,Guinea (French Guinea) (Rivieres du Sud),1893,1958,Became colony of,220
438,Guinea (French Guinea) (Rivieres du Sud),1895,1958,Became part of,430
438,Guinea (French Guinea) (Rivieres du Sud),1958,2016,Sovereign,
439,Burkina Faso (Upper Volta),1816,1895,Became part of,4391
439,Burkina Faso (Upper Volta),1870,1895,Became part of,4393
439,Burkina Faso (Upper Volta),1895,1919,Became part of,432
439,Burkina Faso (Upper Volta),1895,1958,Became part of,430
439,Burkina Faso (Upper Volta),1919,1932,Became colony of,220
439,Burkina Faso (Upper Volta),1932,1947,Became part of,432
439,Burkina Faso (Upper Volta),1947,1960,Became colony of,220
439,Burkina Faso (Upper Volta),1960,2016,Sovereign,
450,Liberia,1816,1847,Unknown,
450,Liberia,1847,2016,Sovereign,
451,Sierra Leone,1816,1961,Became colony of,200
451,Sierra Leone,1896,1961,Became protectorate of,200
451,Sierra Leone,1961,2016,Sovereign,
452,Ghana (Gold Coast),1816,1821,Became colony of,200
452,Ghana (Gold Coast),1821,1843,Became part of,451
452,Ghana (Gold Coast),1843,1866,Became colony of,200
452,Ghana (Gold Coast),1866,1874,Became part of,451
452,Ghana (Gold Coast),1874,1957,Became colony of,200
452,Ghana (Gold Coast),1957,2016,Sovereign,
460,German Togoland,1816,1884,Unknown,
460,German Togoland,1884,1916,Became colony of,255
460,German Togoland,1916,1922,Occupied by,200
460,German Togoland,1922,2016,Became part of,461
460,German Togoland,1922,1956,Became part of,462
461,Togo (French Togoland),1816,1884,Unknown,
461,Togo (French Togoland),1884,1922,Became part of,460
461,Togo (French Togoland),1922,1960,Mandated to,220
461,Togo (French Togoland),1960,2016,Sovereign,
462,British Togoland,1816,1884,Unknown,
462,British Togoland,1884,1922,Became part of,460
462,British Togoland,1922,1956,Mandated to,200
462,British Togoland,1956,2016,Became part of,452
470,Kamerun,1816,1884,Unknown,
470,Kamerun,1884,1916,Became colony of,255
470,Kamerun,1916,1919,Occupied by,200
470,Kamerun,1919,1960,Became part of,472
470,Kamerun,1960,2016,Became part of,471
471,Cameroun (French Cameroons),1816,1884,Unknown,
471,Cameroun (French Cameroons),1884,1919,Became part of,470
471,Cameroun (French Cameroons),1919,1922,Occupied by,220
471,Cameroun (French Cameroons),1922,1960,Mandated to,220
471,Cameroun (French Cameroons),1960,2016,Sovereign,
472,British Cameroons,1816,1884,Unknown,
472,British Cameroons,1884,1919,Became part of,470
472,British Cameroons,1919,1922,Occupied by,200
472,British Cameroons,1922,1961,Mandated to,200
472,British Cameroons,1961,2016,Became part of,471
475,Nigeria,1816,1899,Unknown,
475,Nigeria,1899,1914,Became part of,4783
475,Nigeria,1914,1960,Became colony of,200
475,Nigeria,1960,2016,Sovereign,
480,French Equatorial Africa,1816,1910,Unknown,
480,French Equatorial Africa,1910,1958,Became colony of,220
480,French Equatorial Africa,1958,2016,Became part of,481
481,Gabon,1816,1839,Unknown,
481,Gabon,1839,1903,Became protectorate of,220
481,Gabon,1903,1960,Became colony of,220
481,Gabon,1910,1958,Became part of,480
481,Gabon,1960,2016,Sovereign,
482,Central African Republic,1816,1906,Unknown,
482,Central African Republic,1906,1960,Became colony of,220
482,Central African Republic,1910,1958,Became part of,480
482,Central African Republic,1960,2016,Sovereign,
483,Chad,1816,1910,Unknown,
483,Chad,1910,1958,Became part of,480
483,Chad,1920,1960,Became colony of,220
483,Chad,1960,2016,Sovereign,
484,Congo (Brazzaville) (French Congo (MiddleCongo),1816,1882,Unknown,
484,Congo (Brazzaville) (French Congo (MiddleCongo),1882,1960,Became colony of,220
484,Congo (Brazzaville) (French Congo (MiddleCongo),1910,1958,Became part of,480
484,Congo (Brazzaville) (French Congo (MiddleCongo),1960,2016,Sovereign,
490,Zaire (Kinshasa) (Belgian Congo),1816,1885,Unknown,
490,Zaire (Kinshasa) (Belgian Congo),1885,1960,Became colony of,211
490,Zaire (Kinshasa) (Belgian Congo),1960,2016,Sovereign,
500,Uganda,1816,1894,Unknown,
500,Uganda,1894,1962,Became protectorate of,200
500,Uganda,1962,2016,Sovereign,
501,Kenya (British East Africa Protectorate),1816,1895,Unknown,
501,Kenya (British East Africa Protectorate),1895,1920,Became protectorate of,200
501,Kenya (British East Africa Protectorate),1895,1963,Became colony of,200
501,Kenya (British East Africa Protectorate),1963,2016,Sovereign,
510,Tanzania (Tanganyika) (German eastAfrica),1816,1891,Unknown,
510,Tanzania (Tanganyika) (German eastAfrica),1891,1916,Became colony of,255
510,Tanzania (Tanganyika) (German eastAfrica),1916,1922,Occupied by,200
510,Tanzania (Tanganyika) (German eastAfrica),1922,1961,Mandated to,200
510,Tanzania (Tanganyika) (German eastAfrica),1961,2016,Sovereign,
511,Zanzibar,1816,1856,Became colony of,698
511,Zanzibar,1856,1890,Sovereign,
511,Zanzibar,1891,1894,Occupied by,200
511,Zanzibar,1895,1963,Became protectorate of,200
511,Zanzibar,1964,2016,Became part of,510
511,Zanzibar,1963,1964,Sovereign,
515,Rwanda-Urundi,1816,1891,Unknown,
515,Rwanda-Urundi,1891,1922,Became part of,510
515,Rwanda-Urundi,1922,1962,Mandated to,211
515,Rwanda-Urundi,1962,2016,Became part of,516
516,Burundi,1816,1891,Unknown,
516,Burundi,1891,1962,Became part of,515
516,Burundi,1962,2016,Sovereign,
517,Rwanda,1816,1891,Unknown,
517,Rwanda,1891,1962,Became part of,515
517,Rwanda,1962,2016,Sovereign,
520,Somalia,1816,1884,Unknown,
520,Somalia,1884,1960,Became part of,5210
520,Somalia,1889,1960,Became part of,5200
520,Somalia,1960,2016,Sovereign,
521,British Somaliland (Somaliland Republic),1816,1884,Unknown,
521,British Somaliland (Somaliland Republic),1884,1940,Became protectorate of,200
521,British Somaliland (Somaliland Republic),1940,1941,Occupied by,325
521,British Somaliland (Somaliland Republic),1941,1960,Became colony of,200
521,British Somaliland (Somaliland Republic),1960,2016,Became part of,520
522,Djibouti (Afar and Issas) (FrenchSomaliland),1816,1884,Unknown,
522,Djibouti (Afar and Issas) (FrenchSomaliland),1884,1977,Became colony of,220
522,Djibouti (Afar and Issas) (FrenchSomaliland),1977,2016,Sovereign,
530,Ethiopia (Abyssinia),1816,1855,Became part of,5301
530,Ethiopia (Abyssinia),1936,1941,Occupied by,325
530,Ethiopia (Abyssinia),1855,1936,Sovereign,
530,Ethiopia (Abyssinia),1941,2016,Sovereign,
531,Eritrea,1816,1882,Unknown,
531,Eritrea,1882,1936,Became colony of,325
531,Eritrea,1936,1941,Became part of,5201
531,Eritrea,1941,1945,Occupied by,200
531,Eritrea,1945,1952,Became protectorate of,1
531,Eritrea,1952,2016,Became part of,530
531,Eritrea,1993,2016,Sovereign,
540,Angola,1816,1975,Became colony of,235
540,Angola,1975,2016,Sovereign,
541,Mozambique,1816,1975,Became colony of,235
541,Mozambique,1975,2016,Sovereign,
550,Federation of Rhodesia and Nyasaland,1816,1889,Unknown,
550,Federation of Rhodesia and Nyasaland,1889,1953,Became part of,552
550,Federation of Rhodesia and Nyasaland,1889,1953,Became part of,551
550,Federation of Rhodesia and Nyasaland,1891,1953,Became part of,553
550,Federation of Rhodesia and Nyasaland,1953,1964,Became colony of,200
550,Federation of Rhodesia and Nyasaland,1964,2016,Became part of,551
551,Zambia (Northern Rhodesia),1816,1889,Unknown,
551,Zambia (Northern Rhodesia),1889,1899,Became part of,552
551,Zambia (Northern Rhodesia),1899,1911,Became part of,5518
551,Zambia (Northern Rhodesia),1911,1953,Became colony of,200
551,Zambia (Northern Rhodesia),1953,1964,Became part of,550
551,Zambia (Northern Rhodesia),1964,2016,Sovereign,
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1816,1889,Unknown,
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1889,1953,Became colony of,200
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1953,1964,Became part of,550
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1964,1965,Became colony of,200
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1979,1980,Became colony of,200
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1965,2016,Sovereign,
553,Malawi (Nyasaland),1816,1891,Unknown,
553,Malawi (Nyasaland),1891,1964,Became protectorate of,200
553,Malawi (Nyasaland),1953,1964,Became part of,550
553,Malawi (Nyasaland),1964,2016,Sovereign,
560,South Africa,1816,1900,Unknown,
560,South Africa,1900,1910,Became part of,562
560,South Africa,1900,1910,Became part of,561
560,South Africa,1900,1910,Became part of,564
560,South Africa,1900,1910,Became part of,563
560,South Africa,1910,1920,Became colony of,200
560,South Africa,1920,2016,Sovereign,
561,Cape Colony,1816,1910,Became colony of,200
561,Cape Colony,1910,2016,Became part of,560
562,Natal,1816,1843,Unknown,
562,Natal,1843,1844,Became colony of,200
562,Natal,1844,1856,Became part of,561
562,Natal,1856,1910,Became colony of,200
562,Natal,1910,2016,Became part of,560
563,Transvaal,1816,1852,Unknown,
563,Transvaal,1852,1902,Sovereign,200
563,Transvaal,1902,1910,Became colony of,200
563,Transvaal,1910,2016,Became part of,560
564,Orange Free State (Orange River Colony),1816,1848,Unknown,
564,Orange Free State (Orange River Colony),1848,1854,Became colony of,200
564,Orange Free State (Orange River Colony),1854,1900,Sovereign,
564,Orange Free State (Orange River Colony),1900,1910,Became colony of,200
564,Orange Free State (Orange River Colony),1910,2016,Became part of,560
565,South West Africa (German West Africa)(Namibia),1816,1885,Unknown,
565,South West Africa (German West Africa)(Namibia),1885,1915,Became colony of,255
565,South West Africa (German West Africa)(Namibia),1915,1922,Occupied by,560
565,South West Africa (German West Africa)(Namibia),1922,1966,Mandated to,560
565,South West Africa (German West Africa)(Namibia),1966,1990,Became colony of,560
565,South West Africa (German West Africa)(Namibia),1990,2016,Sovereign,
566,Transkei,1816,1910,Unknown,
566,Transkei,1910,1976,Became part of,560
566,Transkei,1976,1994,Sovereign (unrecognised),
566,Transkei,1994,1994,Became part of,560
567,Bophuthatswana,1816,1910,Unknown,
567,Bophuthatswana,1910,1977,Became part of,560
567,Bophuthatswana,1977,1994,Sovereign (unrecognised),
567,Bophuthatswana,1994,1994,Became part of,560
568,Venda,1816,1910,Unknown,
568,Venda,1910,1979,Became part of,560
568,Venda,1979,1994,Sovereign (unrecognised),
568,Venda,1994,1994,Became part of,560
569,Ciskei,1816,1910,Unknown,
569,Ciskei,1910,1981,Became part of,560
569,Ciskei,1981,1994,Sovereign (unrecognised),
569,Ciskei,1994,1994,Became part of,560
570,Lesotho (Basutoland),1816,1868,Unknown,
570,Lesotho (Basutoland),1868,1871,Became protectorate of,200
570,Lesotho (Basutoland),1871,1884,Became part of,561
570,Lesotho (Basutoland),1884,1966,Became colony of,200
570,Lesotho (Basutoland),1966,2016,Sovereign,
571,Botswana (Bechuanaland),1816,1885,Unknown,
571,Botswana (Bechuanaland),1885,1966,Became protectorate of,200
571,Botswana (Bechuanaland),1966,2016,Sovereign,
572,Swaziland,1816,1894,Unknown,
572,Swaziland,1894,1902,Became colony of,563
572,Swaziland,1902,1968,Became colony of,200
572,Swaziland,1968,2016,Sovereign,
580,Malagasy Republic (Madagascar),1816,1882,Unknown,
580,Malagasy Republic (Madagascar),1882,1896,Became protectorate of,220
580,Malagasy Republic (Madagascar),1896,1960,Became colony of,220
580,Malagasy Republic (Madagascar),1960,2016,Sovereign,
581,Comoros,1816,1914,Unknown,
581,Comoros,1914,1947,Became part of,580
581,Comoros,1947,1975,Became colony of,220
581,Comoros,1975,2016,Sovereign,
585,Reunion,1816,2016,Became colony of,220
590,Mauritius,1816,1968,Became colony of,200
590,Mauritius,1968,2016,Sovereign,
591,Seychelles,1816,1903,Became part of,590
591,Seychelles,1903,1976,Became colony of,200
591,Seychelles,1976,2016,Sovereign,
600,Morocco,1912,1956,Became protectorate of,220
600,Morocco,1816,1912,Sovereign,
600,Morocco,1956,2016,Sovereign,
601,Tangier,1816,1911,Became part of,600
601,Tangier,1911,1923,Became part of,602
601,Tangier,1923,1940,Mandated to,0
601,Tangier,1940,1945,Occupied by,230
601,Tangier,1945,1956,Mandated to,1
601,Tangier,1956,2016,Became part of,600
602,Spanish Morocco,1816,1912,Became part of,600
602,Spanish Morocco,1912,1956,Became protectorate of,230
602,Spanish Morocco,1956,2016,Became part of,600
605,Ifni,1816,1934,Became part of,600
605,Ifni,1934,1952,Became colony of,230
605,Ifni,1952,1958,Became part of,610
605,Ifni,1958,1969,Became colony of,230
605,Ifni,1969,2016,Became part of,600
609,Spanish Sahara,1816,1884,Unknown,
609,Spanish Sahara,1884,1958,Became part of,610
609,Spanish Sahara,1958,1975,Became colony of,230
609,Spanish Sahara,1975,1975,Occupied by,600
609,Spanish Sahara,1976,1979,Occupied by,435
609,Spanish Sahara,1975,2016,Became part of,600
610,Spanish West Africa,1816,1884,Unknown,
610,Spanish West Africa,1884,1934,Became protectorate of,230
610,Spanish West Africa,1934,1958,Became colony of,230
610,Spanish West Africa,1958,1975,Became part of,609
610,Spanish West Africa,1958,1969,Became part of,605
610,Spanish West Africa,1975,2016,Became part of,600
615,Algeria,1816,1831,Became part of,640
615,Algeria,1831,1962,Became colony of,220
615,Algeria,1962,2016,Sovereign,
616,Tunisia,1881,1956,Became protectorate of,220
616,Tunisia,1816,1881,Became part of,640
616,Tunisia,1956,2016,Sovereign,
620,"Libya (Tripolitania, Cyrenaica, Fezzan)",1816,1912,Became part of,640
620,"Libya (Tripolitania, Cyrenaica, Fezzan)",1912,1919,Became colony of,325
620,"Libya (Tripolitania, Cyrenaica, Fezzan)",1919,1928,Became part of,6202
620,"Libya (Tripolitania, Cyrenaica, Fezzan)",1928,1942,Became colony of,325
620,"Libya (Tripolitania, Cyrenaica, Fezzan)",1942,1946,Occupied by,200
620,"Libya (Tripolitania, Cyrenaica, Fezzan)",1946,1952,Mandated to,200
620,"Libya (Tripolitania, Cyrenaica, Fezzan)",1951,2016,Sovereign,
625,Sudan (Anglo-Egyptian),1816,1821,Unknown,
625,Sudan (Anglo-Egyptian),1821,1881,Became part of,651
625,Sudan (Anglo-Egyptian),1882,1898,Became part of,6254
625,Sudan (Anglo-Egyptian),1898,1956,Became colony of,200
625,Sudan (Anglo-Egyptian),1956,2016,Sovereign,
626,South Sudan,2011,2016,Sovereign,
630,Iran (Persia),1911,1919,Occupied by,200
630,Iran (Persia),1911,1917,Occupied by,365
630,Iran (Persia),1941,1945,Occupied by,200
630,Iran (Persia),1816,2016,Sovereign,
640,Turkey,1816,2016,Sovereign,
645,Iraq (Mesopotamia),1816,1917,Became part of,640
645,Iraq (Mesopotamia),1917,1920,Occupied by,200
645,Iraq (Mesopotamia),1920,1932,Mandated to,200
645,Iraq (Mesopotamia),1932,2016,Sovereign,
651,Egypt/United Arab Republic,1882,1914,Became colony of,200
651,Egypt/United Arab Republic,1914,1922,Became protectorate of,200
651,Egypt/United Arab Republic,1816,1882,Became part of,640
651,Egypt/United Arab Republic,1922,2016,Sovereign,
652,Syria,1816,1832,Became part of,640
652,Syria,1832,1840,Occupied by,651
652,Syria,1840,1918,Became part of,640
652,Syria,1918,1920,Occupied by,200
652,Syria,1920,1923,Occupied by,220
652,Syria,1923,1946,Mandated to,220
652,Syria,1958,1961,Became part of,651
652,Syria,1946,1958,Sovereign,
652,Syria,1961,2016,Sovereign,
660,Lebanon,1816,1918,Became part of,640
660,Lebanon,1918,1923,Occupied by,220
660,Lebanon,1923,1946,Mandated to,220
660,Lebanon,1976,1990,Occupied by,652
660,Lebanon,1946,2016,Sovereign,
663,Jordan (Transjordan),1816,1918,Became part of,640
663,Jordan (Transjordan),1918,1923,Occupied by,200
663,Jordan (Transjordan),1923,1946,Mandated to,200
663,Jordan (Transjordan),1946,2016,Sovereign,
665,Palestine,1816,1918,Became part of,640
665,Palestine,1918,1923,Occupied by,200
665,Palestine,1923,1948,Mandated to,200
665,Palestine,1948,2016,Became part of,666
665,Palestine,1948,1950,Occupied by,663
665,Palestine,1948,1967,Occupied by,651
665,Palestine,1950,1967,Became part of,663
666,Israel,1816,1918,Became part of,640
666,Israel,1918,1923,Occupied by,200
666,Israel,1923,1948,Mandated to,200
666,Israel,1948,2016,Sovereign,
670,Saudi Arabia (Nejd Wahabbid Empire),1816,1818,Unknown,
670,Saudi Arabia (Nejd Wahabbid Empire),1818,1823,Occupied by,651
670,Saudi Arabia (Nejd Wahabbid Empire),1823,1891,Occupied by,651
670,Saudi Arabia (Nejd Wahabbid Empire),1891,1902,Occupied by,674
670,Saudi Arabia (Nejd Wahabbid Empire),1926,2016,Sovereign,
671,Hejaz Sultanate,1816,1818,Unknown,
671,Hejaz Sultanate,1818,1841,Became part of,651
671,Hejaz Sultanate,1841,1916,Became part of,640
671,Hejaz Sultanate,1916,1925,Sovereign,
671,Hejaz Sultanate,1926,2016,Became part of,670
672,Asir,1816,1818,Unknown,
672,Asir,1818,1840,Occupied by,651
672,Asir,1840,1871,Unknown,
672,Asir,1871,1914,Occupied by,640
672,Asir,1914,1926,Sovereign (unrecognised),
672,Asir,1926,1934,Became protectorate of,670
672,Asir,1934,2016,Became part of,670
673,Al Hasa,1816,1818,Became part of,670
673,Al Hasa,1818,1830,Became part of,640
673,Al Hasa,1830,1871,Became part of,670
673,Al Hasa,1871,1913,Occupied by,640
673,Al Hasa,1913,2016,Became part of,670
674,Jabal Shammar,1816,1836,Unknown,
674,Jabal Shammar,1836,1921,Sovereign,
674,Jabal Shammar,1921,2016,Became part of,670
678,"Yemen Arab Republic (North Yemen, Kingdom of Yemen)",1871,1918,Became part of,640
678,"Yemen Arab Republic (North Yemen, Kingdom of Yemen)",1816,1871,Sovereign,
678,"Yemen Arab Republic (North Yemen, Kingdom of Yemen)",1990,2016,Became part of,679
678,"Yemen Arab Republic (North Yemen, Kingdom of Yemen)",1918,1990,Sovereign,
679,Yemen,1816,1962,Unknown,
679,Yemen,1962,1990,Became part of,678
679,Yemen,1967,1990,Became part of,680
679,Yemen,1990,2016,Sovereign,
680,Yemen People's Republic (South Yemen),1816,1967,Became part of,681
680,Yemen People's Republic (South Yemen),1990,2016,Became part of,679
680,Yemen People's Republic (South Yemen),1967,1990,Sovereign,
681,Aden,1816,1838,Became part of,6821
681,Aden,1838,1937,Became part of,750
681,Aden,1937,1962,Became colony of,200
681,Aden,1962,1967,Became part of,6801
681,Aden,1967,1990,Became part of,680
690,Kuwait,1816,1899,Unknown,
690,Kuwait,1899,1961,Became protectorate of,200
690,Kuwait,1990,1991,Occupied by,645
690,Kuwait,1961,2016,Sovereign,
692,Bahrain,1816,1820,Unknown,
692,Bahrain,1820,1971,Became protectorate of,200
692,Bahrain,1971,2016,Sovereign,
694,Qatar,1816,1871,Sovereign,
694,Qatar,1871,1916,Became part of,640
694,Qatar,1896,1971,Became protectorate of,200
694,Qatar,1971,2016,Sovereign,
696,United Arab Emirates (Trucail Oman),1816,1820,Unknown,
696,United Arab Emirates (Trucail Oman),1820,1971,Became protectorate of,200
696,United Arab Emirates (Trucail Oman),1971,2016,Sovereign,
698,Oman (Sultanate of Muscat and Oman),1816,2016,Sovereign,
700,Afghanistan,1816,1819,Unknown,
700,Afghanistan,1819,1855,Became part of,7001
700,Afghanistan,1855,1907,Occupied by,365
700,Afghanistan,1907,1919,Became protectorate of,200
700,Afghanistan,1979,1989,Occupied by,365
700,Afghanistan,1919,2016,Sovereign,
701,Turkmenistan,1816,1877,Unknown,
701,Turkmenistan,1877,1991,Became part of,365
701,Turkmenistan,1991,2016,Sovereign,
702,Tajikistan,1816,1868,Unknown,
702,Tajikistan,1868,1991,Became part of,365
702,Tajikistan,1991,2016,Sovereign,
703,Kyrgyzstan,1816,1873,Unknown,
703,Kyrgyzstan,1873,1991,Became part of,365
703,Kyrgyzstan,1991,2016,Sovereign,
704,Uzbekistan,1816,1865,Unknown,
704,Uzbekistan,1865,1991,Became part of,365
704,Uzbekistan,1991,2016,Sovereign,
705,Kazakhstan,1816,1848,Unknown,
705,Kazakhstan,1848,1991,Became part of,365
705,Kazakhstan,1991,2016,Sovereign,
710,People's Republic of China (China),1937,1945,Occupied by,740
710,People's Republic of China (China),1816,2016,Sovereign,
711,Manchukuo,1816,1932,Unknown,
711,Manchukuo,1932,1945,Occupied by,740
711,Manchukuo,1945,2016,Became part of,710
712,Mongolia,1816,1911,Became part of,710
712,Mongolia,1911,1919,Sovereign,
712,Mongolia,1919,1921,Occupied by,710
712,Mongolia,1921,1924,Occupied by,365
712,Mongolia,1921,2016,Sovereign,
713,Republic of China (Taiwan) (Formosa),1816,1895,Became part of,710
713,Republic of China (Taiwan) (Formosa),1895,1945,Became colony of,740
713,Republic of China (Taiwan) (Formosa),1945,1949,Became part of,710
713,Republic of China (Taiwan) (Formosa),1949,2016,Sovereign,
720,Hong Kong,1816,1839,Became part of,710
720,Hong Kong,1839,1841,Occupied by,200
720,Hong Kong,1841,1942,Became colony of,200
720,Hong Kong,1942,1945,Occupied by,740
720,Hong Kong,1945,1997,Became colony of,200
720,Hong Kong,1997,2016,Became part of,710
721,Macao,1816,2016,Became colony of,235
730,Korea (Chosen),1905,1907,Occupied by,740
730,Korea (Chosen),1907,1910,Became protectorate of,740
730,Korea (Chosen),1910,1945,Became colony of,740
730,Korea (Chosen),1945,1948,Occupied by,365
730,Korea (Chosen),1948,2016,Became part of,731
730,Korea (Chosen),1895,1905,Sovereign,
730,Korea (Chosen),1816,1895,Became part of,710
731,North Korea (Democratic People's Republic of Korea),1816,1945,Became part of,730
731,North Korea (Democratic People's Republic of Korea),1945,1948,Occupied by,365
731,North Korea (Democratic People's Republic of Korea),1948,2016,Sovereign,
732,South Korea (Republic of South Korea),1816,1945,Became part of,730
732,South Korea (Republic of South Korea),1945,1948,Occupied by,2
732,South Korea (Republic of South Korea),1948,2016,Sovereign,
735,Far Eastern Republic,1816,1860,Unknown,
735,Far Eastern Republic,1860,1920,Became part of,365
735,Far Eastern Republic,1920,1922,Unknown,
735,Far Eastern Republic,1922,2016,Became part of,365
740,Japan,1945,1952,Occupied by,2
740,Japan,1816,1945,Sovereign,
740,Japan,1952,2016,Sovereign,
741,Ryukyu Is.,1816,1879,Became protectorate of,740
741,Ryukyu Is.,1879,1945,Became part of,740
741,Ryukyu Is.,1945,1951,Occupied by,2
741,Ryukyu Is.,1951,1972,Became colony of,2
741,Ryukyu Is.,1972,2016,Became part of,740
750,India,1816,1947,Became colony of,200
750,India,1947,2016,Sovereign,
751,French India,1816,1954,Became colony of,220
751,French India,1816,1816,Occupied by,200
751,French India,1954,2016,Became part of,750
752,"Portuguese India (incl. Goa, Diu, Daman)",1816,1961,Became colony of,235
752,"Portuguese India (incl. Goa, Diu, Daman)",1961,1962,Occupied by,750
752,"Portuguese India (incl. Goa, Diu, Daman)",1962,2016,Became part of,750
760,Bhutan,1816,1865,Became part of,7910
760,Bhutan,1865,1949,Became protectorate of,200
760,Bhutan,1949,1971,Became protectorate of,750
760,Bhutan,1971,2016,Sovereign,
761,Sikkim,1816,1861,Became part of,7910
761,Sikkim,1861,1949,Became protectorate of,200
761,Sikkim,1949,1975,Became protectorate of,750
761,Sikkim,1975,2016,Became part of,750
770,Pakistan,1816,1849,Unknown,
770,Pakistan,1849,1947,Became part of,750
770,Pakistan,1947,2016,Sovereign,
771,Bangladesh,1816,1947,Unknown,
771,Bangladesh,1947,1971,Became part of,770
771,Bangladesh,1971,2016,Sovereign,
775,Burma (Myanmar),1816,1886,Sovereign,
775,Burma (Myanmar),1886,1937,Became part of,750
775,Burma (Myanmar),1937,1942,Became colony of,200
775,Burma (Myanmar),1942,1945,Occupied by,740
775,Burma (Myanmar),1945,1948,Became colony of,200
775,Burma (Myanmar),1948,2016,Sovereign,
780,Sri Lanka (Ceylon),1816,1833,Became part of,750
780,Sri Lanka (Ceylon),1833,1948,Became colony of,200
780,Sri Lanka (Ceylon),1948,2016,Sovereign,
781,Maldive Islands,1816,1887,Became protectorate of,200
781,Maldive Islands,1887,1965,Became protectorate of,200
781,Maldive Islands,1965,2016,Sovereign,
790,Nepal,1816,1923,Became protectorate of,200
790,Nepal,1923,2016,Sovereign,
800,Thailand (Siam),1941,1945,Occupied by,740
800,Thailand (Siam),1816,2016,Sovereign,
810,French Indochina,1816,1887,Unknown,
810,French Indochina,1887,1941,Became colony of,220
810,French Indochina,1941,1945,Occupied by,740
810,French Indochina,1945,1946,Occupied by,220
810,French Indochina,1946,1949,Became colony of,220
810,French Indochina,1949,1954,Became part of,815
810,French Indochina,1949,2016,Became part of,812
810,French Indochina,1949,2016,Became part of,811
811,Kampuchea (Cambodia),1816,1833,Unknown,
811,Kampuchea (Cambodia),1833,1863,Occupied by,815
811,Kampuchea (Cambodia),1863,1887,Became colony of,220
811,Kampuchea (Cambodia),1887,1945,Became part of,810
811,Kampuchea (Cambodia),1945,1949,Became part of,810
811,Kampuchea (Cambodia),1949,1953,Became colony of,220
811,Kampuchea (Cambodia),1979,1989,Occupied by,816
811,Kampuchea (Cambodia),1953,2016,Sovereign,
812,Laos,1816,1893,Unknown,
812,Laos,1893,1945,Became part of,810
812,Laos,1945,1949,Became part of,810
812,Laos,1949,1954,Became colony of,220
812,Laos,1975,1989,Occupied by,816
812,Laos,1953,2016,Sovereign,
815,Vietnam,1816,1887,Sovereign,
815,Vietnam,1887,1949,Became part of,810
815,Vietnam,1945,1946,Occupied by,710
815,Vietnam,1949,1954,Became colony of,220
815,Vietnam,1954,1975,Became part of,816
815,Vietnam,1954,1975,Became part of,817
815,Vietnam,1975,2016,Sovereign,
816,"Vietnam, Democratic Rep.",1816,1954,Unknown,
816,"Vietnam, Democratic Rep.",1954,1975,Sovereign,
816,"Vietnam, Democratic Rep.",1975,2016,Became part of,815
817,Republic of Vietnam,1816,1954,Unknown,
817,Republic of Vietnam,1975,2016,Became part of,815
817,Republic of Vietnam,1954,1975,Sovereign,
820,Malaysia (Malaya),1816,1948,Unknown,
820,Malaysia (Malaya),1948,1957,Became colony of,200
820,Malaysia (Malaya),1957,2016,Sovereign,
821,Federated Malay States,1816,1896,Became part of,8201
821,Federated Malay States,1816,1896,Became part of,8210
821,Federated Malay States,1816,1896,Became part of,8202
821,Federated Malay States,1816,1896,Became part of,8203
821,Federated Malay States,1896,1942,Became colony of,200
821,Federated Malay States,1942,1945,Occupied by,740
821,Federated Malay States,1945,1946,Became colony of,200
821,Federated Malay States,1946,2016,Became part of,820
823,Sabah (North Borneo),1816,1888,Became part of,835
823,Sabah (North Borneo),1888,1942,Became protectorate of,200
823,Sabah (North Borneo),1942,1945,Occupied by,740
823,Sabah (North Borneo),1945,1963,Became colony of,200
823,Sabah (North Borneo),1963,2016,Became part of,820
824,Sarawak,1816,1841,Became part of,835
824,Sarawak,1841,1888,Sovereign,
824,Sarawak,1888,1941,Became protectorate of,200
824,Sarawak,1941,1945,Occupied by,740
824,Sarawak,1945,1963,Became colony of,200
824,Sarawak,1963,2016,Became part of,820
827,Straits Settlements,1816,1826,Unknown,
827,Straits Settlements,1826,1942,Became colony of,200
827,Straits Settlements,1826,1867,Became part of,750
827,Straits Settlements,1942,1945,Occupied by,740
827,Straits Settlements,1945,1946,Became colony of,200
827,Straits Settlements,1946,2016,Became part of,820
830,Singapore,1816,1826,Unknown,
830,Singapore,1826,1946,Became part of,827
